index,FECHA,DEPARTAMENTO,MUNICIPIO,TIPO_DE_EVENTO,DIVIPOLA,FALLECIDOS,HERIDOS,DESAPARECIDOS,AFECTADOS,FAMILIAS,VIVIENDAS_DESTRUIDAS,VIVIENDAS_AVERIADAS,LATITUD,LONGITUD,TOTAL_PERSONAS_INVOLUCRADAS,NIVEL_DEL_INCIDENTE_NATURAL,PERSONAS_INVOLUCRADAS
0,2018-01-01,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
1,2018-01-28,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
2,2018-02-09,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
3,2018-02-09,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
4,2018-02-26,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
5,2018-03-11,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
6,2018-03-12,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
7,2018-03-16,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
8,2018-03-23,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
9,2018-03-23,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
10,2018-07-16,BOYACA,GUATEQUE,INUNDACION,15322.0,0.0,0,0,60,12,0,12,5.01450831,-73.48812352,60.0,LEVE,NO
11,2018-12-13,BOYACA,GUATEQUE,DESLIZAMIENTO,15322.0,1.0,0,0,1,0,0,0,5.01450831,-73.48812352,2.0,LEVE,SI
12,2018-12-28,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
13,2018-12-31,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
14,2019-01-07,BOYACA,GUATEQUE,INCENDIO DE COBERTURA VEGETAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
15,2019-02-05,BOYACA,GUATEQUE,VENDAVAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
16,2019-02-23,BOYACA,GUATEQUE,INCENDIO DE COBERTURA VEGETAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
17,2019-03-25,BOYACA,GUATEQUE,INCENDIO DE COBERTURA VEGETAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
18,2019-04-07,BOYACA,GUATEQUE,INCENDIO DE COBERTURA VEGETAL,15322.0,0.0,0,0,0,0,1,0,5.01450831,-73.48812352,0.0,LEVE,NO
19,2019-06-30,BOYACA,GUATEQUE,MOVIMIENTO EN MASA,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
20,2019-12-07,BOYACA,GUATEQUE,INCENDIO DE COBERTURA VEGETAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
21,2020-06-01,BOYACA,GUATEQUE,INCENDIO DE COBERTURA VEGETAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
22,2020-08-01,BOYACA,GUATEQUE,INCENDIO DE COBERTURA VEGETAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
23,2020-11-03,BOYACA,GUATEQUE,INCENDIO DE COBERTURA VEGETAL,15322.0,0.0,0,0,0,0,0,0,5.01450831,-73.48812352,0.0,LEVE,NO
24,2018-01-01,CUNDINAMARCA,GUASCA,DESLIZAMIENTO,25322.0,0.0,0,0,0,0,0,0,4.801276832,-73.84643485,0.0,LEVE,NO
25,2018-01-06,CUNDINAMARCA,GUASCA,INCENDIO FORESTAL,25322.0,0.0,0,0,0,0,0,0,4.801276832,-73.84643485,0.0,LEVE,NO
26,2018-02-03,CUNDINAMARCA,GUASCA,INCENDIO FORESTAL,25322.0,0.0,0,0,0,0,0,0,4.801276832,-73.84643485,0.0,LEVE,NO
27,2018-02-13,CUNDINAMARCA,GUASCA,INCENDIO ESTRUCTURAL,25322.0,0.0,0,0,5,1,0,1,4.801276832,-73.84643485,5.0,LEVE,NO
28,2018-03-19,CUNDINAMARCA,GUASCA,OTROS,25322.0,0.0,0,0,9,0,0,0,4.801276832,-73.84643485,9.0,LEVE,NO
29,2018-05-04,CUNDINAMARCA,GUASCA,INUNDACION,25322.0,0.0,0,0,6,1,0,1,4.801276832,-73.84643485,6.0,LEVE,NO
30,2019-02-01,CUNDINAMARCA,GUASCA,INCENDIO DE COBERTURA VEGETAL,25322.0,0.0,0,0,0,0,0,0,4.801276832,-73.84643485,0.0,LEVE,NO
31,2020-12-02,CUNDINAMARCA,GUASCA,INCENDIO DE COBERTURA VEGETAL,25322.0,0.0,0,0,0,0,0,0,4.801276832,-73.84643485,0.0,LEVE,NO
32,2020-12-02,CUNDINAMARCA,GUASCA,INCENDIO DE COBERTURA VEGETAL,25322.0,0.0,0,0,0,0,0,0,4.801276832,-73.84643485,0.0,LEVE,NO
33,2018-01-01,QUINDIO,MONTENEGRO,DESLIZAMIENTO,63470.0,0.0,1,0,1,0,0,0,4.521890945,-75.81806594,2.0,LEVE,SI
34,2018-04-07,QUINDIO,MONTENEGRO,ACCIDENTE,63470.0,4.0,0,0,4,0,0,0,4.521890945,-75.81806594,8.0,LEVE,SI
35,2018-05-23,QUINDIO,MONTENEGRO,REMOCION EN MASA,63470.0,0.0,0,0,0,0,0,0,4.521890945,-75.81806594,0.0,LEVE,NO
36,2018-09-06,QUINDIO,MONTENEGRO,INCENDIO ESTRUCTURAL,63470.0,1.0,0,0,30,9,0,6,4.521890945,-75.81806594,31.0,LEVE,SI
37,2019-02-05,QUINDIO,MONTENEGRO,VENDAVAL,63470.0,0.0,0,0,5,1,0,1,4.521890945,-75.81806594,5.0,LEVE,NO
38,2019-04-19,QUINDIO,MONTENEGRO,MOVIMIENTO EN MASA,63470.0,0.0,0,0,10,2,1,1,4.521890945,-75.81806594,10.0,LEVE,NO
39,2019-05-17,QUINDIO,MONTENEGRO,INCENDIO ESTRUCTURAL,63470.0,0.0,0,0,5,2,1,1,4.521890945,-75.81806594,5.0,LEVE,NO
40,2019-06-06,QUINDIO,MONTENEGRO,MOVIMIENTO EN MASA,63470.0,0.0,0,0,0,0,0,0,4.521890945,-75.81806594,0.0,LEVE,NO
41,2019-12-29,QUINDIO,MONTENEGRO,INCENDIO ESTRUCTURAL,63470.0,0.0,0,0,4,1,0,0,4.521890945,-75.81806594,4.0,LEVE,NO
42,2020-01-01,QUINDIO,MONTENEGRO,MOVIMIENTO EN MASA,63470.0,0.0,0,0,0,0,0,0,4.521890945,-75.81806594,0.0,LEVE,NO
43,2020-07-19,QUINDIO,MONTENEGRO,VENDAVAL,63470.0,0.0,0,0,4,1,0,1,4.521890945,-75.81806594,4.0,LEVE,NO
44,2018-01-02,ANTIOQUIA,ANORI,DESLIZAMIENTO,5040.0,0.0,0,0,15,3,1,2,7.193110778,-75.10848954,15.0,LEVE,NO
45,2018-04-10,ANTIOQUIA,ANORI,REMOCION EN MASA,5040.0,0.0,0,0,20,4,0,4,7.193110778,-75.10848954,20.0,LEVE,NO
46,2018-04-19,ANTIOQUIA,ANORI,REMOCION EN MASA,5040.0,5.0,1,0,6,0,0,0,7.193110778,-75.10848954,12.0,LEVE,SI
47,2018-05-06,ANTIOQUIA,ANORI,TORMENTA ELECTRICA,5040.0,0.0,5,0,5,0,0,0,7.193110778,-75.10848954,10.0,LEVE,SI
48,2018-05-11,ANTIOQUIA,ANORI,REMOCION EN MASA,5040.0,0.0,0,0,25,5,0,3,7.193110778,-75.10848954,25.0,LEVE,NO
50,2019-11-29,ANTIOQUIA,ANORI,INCENDIO ESTRUCTURAL,5040.0,0.0,0,0,5,1,1,0,7.193110778,-75.10848954,5.0,LEVE,NO
51,2020-09-01,ANTIOQUIA,ANORI,INCENDIO DE COBERTURA VEGETAL,5040.0,0.0,0,0,0,0,0,0,7.193110778,-75.10848954,0.0,LEVE,NO
52,2020-10-04,ANTIOQUIA,ANORI,TEMPORAL,5040.0,0.0,0,0,17,4,0,4,7.193110778,-75.10848954,17.0,LEVE,NO
53,2020-06-23,ANTIOQUIA,ANORI,VENDAVAL,5040.0,0.0,0,0,0,0,0,0,7.193110778,-75.10848954,0.0,LEVE,NO
54,2020-07-13,ANTIOQUIA,ANORI,MOVIMIENTO EN MASA,5040.0,0.0,0,0,0,0,0,0,7.193110778,-75.10848954,0.0,LEVE,NO
55,2020-10-19,ANTIOQUIA,ANORI,VENDAVAL,5040.0,0.0,0,0,20,5,0,5,7.193110778,-75.10848954,20.0,LEVE,NO
56,2020-10-31,ANTIOQUIA,ANORI,MOVIMIENTO EN MASA,5040.0,0.0,0,0,5,2,1,0,7.193110778,-75.10848954,5.0,LEVE,NO
57,2020-11-26,ANTIOQUIA,ANORI,AVENIDA TORRENCIAL,5040.0,0.0,0,0,4,1,0,0,7.193110778,-75.10848954,4.0,LEVE,NO
58,2018-01-02,CHOCO,LLORO,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,27413.0,2.0,0,0,2,0,0,0,5.585101179,-76.38544449,4.0,LEVE,SI
59,2018-02-22,CHOCO,LLORO,INUNDACION,27413.0,0.0,0,0,543,417,0,0,5.585101179,-76.38544449,543.0,IMPORTANTE,NO
60,2018-10-05,CHOCO,LLORO,INUNDACION,27413.0,0.0,0,0,492,408,0,0,5.585101179,-76.38544449,492.0,IMPORTANTE,NO
61,2018-10-29,CHOCO,LLORO,INUNDACION,27413.0,0.0,0,0,2290,468,1,3,5.585101179,-76.38544449,2290.0,GRAVE,NO
62,2018-12-01,CHOCO,LLORO,INUNDACION,27413.0,0.0,0,0,1430,286,0,286,5.585101179,-76.38544449,1430.0,GRAVE,NO
63,2019-05-25,CHOCO,LLORO,INUNDACION,27413.0,0.0,0,0,0,0,0,0,5.585101179,-76.38544449,0.0,LEVE,NO
64,2019-05-27,CHOCO,LLORO,INUNDACION,27413.0,0.0,0,0,2475,495,0,22,5.585101179,-76.38544449,2475.0,GRAVE,NO
65,2019-06-07,CHOCO,LLORO,INUNDACION,27413.0,0.0,0,0,3725,931,0,5,5.585101179,-76.38544449,3725.0,GRAVE,NO
66,2019-06-28,CHOCO,LLORO,AVENIDA TORRENCIAL,27413.0,0.0,0,0,0,0,0,0,5.585101179,-76.38544449,0.0,LEVE,NO
67,2019-07-27,CHOCO,LLORO,VENDAVAL,27413.0,0.0,0,0,855,171,3,171,5.585101179,-76.38544449,855.0,IMPORTANTE,NO
68,2019-08-28,CHOCO,LLORO,VENDAVAL,27413.0,0.0,0,0,105,21,0,21,5.585101179,-76.38544449,105.0,IMPORTANTE,NO
69,2019-09-13,CHOCO,LLORO,INUNDACION,27413.0,0.0,0,0,1490,298,0,0,5.585101179,-76.38544449,1490.0,GRAVE,NO
70,2020-01-08,CHOCO,LLORO,TEMPORAL,27413.0,0.0,0,0,243,71,0,70,5.585101179,-76.38544449,243.0,IMPORTANTE,NO
71,2020-01-08,CHOCO,LLORO,INCENDIO ESTRUCTURAL,27413.0,0.0,0,0,15,3,1,2,5.585101179,-76.38544449,15.0,LEVE,NO
72,2020-04-02,CHOCO,LLORO,TEMPORAL,27413.0,0.0,0,0,10,2,0,2,5.585101179,-76.38544449,10.0,LEVE,NO
73,2020-08-19,CHOCO,LLORO,CRECIENTE SUBITA,27413.0,0.0,0,0,1335,267,0,10,5.585101179,-76.38544449,1335.0,GRAVE,NO
74,2020-11-14,CHOCO,LLORO,INUNDACION,27413.0,0.0,2,0,2860,715,105,0,5.585101179,-76.38544449,2862.0,GRAVE,SI
75,2018-01-02,CUNDINAMARCA,UBALA,ACCIDENTE,25839.0,0.0,0,1,1,0,0,0,4.803805182,-73.47654604,2.0,LEVE,SI
76,2018-01-30,CUNDINAMARCA,UBALA,INCENDIO FORESTAL,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
77,2018-02-22,CUNDINAMARCA,UBALA,INCENDIO FORESTAL,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
78,2018-03-04,CUNDINAMARCA,UBALA,INCENDIO FORESTAL,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
79,2018-03-17,CUNDINAMARCA,UBALA,INCENDIO FORESTAL,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
80,2018-04-02,CUNDINAMARCA,UBALA,INCENDIO FORESTAL,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
81,2018-05-15,CUNDINAMARCA,UBALA,CRECIENTE SUBITA,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
82,2018-05-22,CUNDINAMARCA,UBALA,DESLIZAMIENTO,25839.0,0.0,0,0,10,2,0,2,4.803805182,-73.47654604,10.0,LEVE,NO
83,2018-07-28,CUNDINAMARCA,UBALA,DESLIZAMIENTO,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
84,2019-01-05,CUNDINAMARCA,UBALA,INCENDIO DE COBERTURA VEGETAL,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
85,2019-01-17,CUNDINAMARCA,UBALA,INCENDIO ESTRUCTURAL,25839.0,0.0,0,0,5,1,1,0,4.803805182,-73.47654604,5.0,LEVE,NO
86,2019-01-17,CUNDINAMARCA,UBALA,INCENDIO DE COBERTURA VEGETAL,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
87,2019-01-17,CUNDINAMARCA,UBALA,INCENDIO DE COBERTURA VEGETAL,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
88,2019-02-26,CUNDINAMARCA,UBALA,INCENDIO DE COBERTURA VEGETAL,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
89,2019-02-28,CUNDINAMARCA,UBALA,INCENDIO DE COBERTURA VEGETAL,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
90,2019-03-06,CUNDINAMARCA,UBALA,INCENDIO DE COBERTURA VEGETAL,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
91,2019-03-06,CUNDINAMARCA,UBALA,INCENDIO DE COBERTURA VEGETAL,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
92,2019-03-05,CUNDINAMARCA,UBALA,INCENDIO DE COBERTURA VEGETAL,25839.0,0.0,0,0,0,0,0,0,4.803805182,-73.47654604,0.0,LEVE,NO
93,2020-02-29,CUNDINAMARCA,UBALA,INCENDIO DE COBERTURA VEGETAL,25839.0,0.0,5,0,5,0,0,0,4.803805182,-73.47654604,10.0,LEVE,SI
94,2018-01-02,LA GUAJIRA,ALBANIA,CRECIENTE SUBITA,44035.0,0.0,0,0,335,83,0,83,11.22869049,-72.53209657,335.0,IMPORTANTE,NO
95,2018-02-20,LA GUAJIRA,ALBANIA,INCENDIO FORESTAL,44035.0,0.0,0,0,0,0,0,0,11.22869049,-72.53209657,0.0,LEVE,NO
96,2018-03-18,LA GUAJIRA,ALBANIA,INCENDIO FORESTAL,44035.0,0.0,0,0,0,0,0,0,11.22869049,-72.53209657,0.0,LEVE,NO
97,2018-05-06,LA GUAJIRA,ALBANIA,VENDAVAL,44035.0,0.0,0,0,10,2,0,2,11.22869049,-72.53209657,10.0,LEVE,NO
98,2018-07-11,LA GUAJIRA,ALBANIA,VENDAVAL,44035.0,0.0,0,0,35,7,0,7,11.22869049,-72.53209657,35.0,LEVE,NO
99,2018-10-04,LA GUAJIRA,ALBANIA,INUNDACION,44035.0,0.0,0,0,50,10,0,0,11.22869049,-72.53209657,50.0,LEVE,NO
100,2019-03-16,LA GUAJIRA,ALBANIA,INCENDIO DE COBERTURA VEGETAL,44035.0,0.0,0,0,0,0,0,0,11.22869049,-72.53209657,0.0,LEVE,NO
101,2019-03-27,LA GUAJIRA,ALBANIA,INCENDIO DE COBERTURA VEGETAL,44035.0,0.0,0,0,0,0,0,0,11.22869049,-72.53209657,0.0,LEVE,NO
102,2019-04-03,LA GUAJIRA,ALBANIA,INCENDIO DE COBERTURA VEGETAL,44035.0,0.0,0,0,0,0,0,0,11.22869049,-72.53209657,0.0,LEVE,NO
103,2019-05-17,LA GUAJIRA,ALBANIA,INCENDIO DE COBERTURA VEGETAL,44035.0,0.0,0,0,0,0,0,0,11.22869049,-72.53209657,0.0,LEVE,NO
104,2020-04-16,LA GUAJIRA,ALBANIA,INCENDIO DE COBERTURA VEGETAL,44035.0,0.0,0,0,0,0,0,0,11.22869049,-72.53209657,0.0,LEVE,NO
105,2018-01-02,META,CUBARRAL,CRECIENTE SUBITA,50223.0,4.0,0,0,4,0,0,0,3.834631516,-74.06232494,8.0,LEVE,SI
106,2018-06-01,META,CUBARRAL,INUNDACION,50223.0,0.0,0,0,0,0,0,0,3.834631516,-74.06232494,0.0,LEVE,NO
107,2019-02-01,META,CUBARRAL,INCENDIO ESTRUCTURAL,50223.0,0.0,0,0,5,1,0,1,3.834631516,-74.06232494,5.0,LEVE,NO
108,2019-05-30,META,CUBARRAL,AVENIDA TORRENCIAL,50223.0,0.0,0,0,6,1,1,0,3.834631516,-74.06232494,6.0,LEVE,NO
109,2019-07-01,META,CUBARRAL,INUNDACION,50223.0,0.0,0,0,0,0,0,0,3.834631516,-74.06232494,0.0,LEVE,NO
110,2020-04-07,META,CUBARRAL,INUNDACION,50223.0,0.0,0,0,68,17,0,6,3.834631516,-74.06232494,68.0,LEVE,NO
111,2018-01-02,META,LA URIBE,VENDAVAL,50370.0,0.0,1,0,10,2,0,2,3.047726858,-74.43066134,11.0,LEVE,SI
112,2019-01-05,META,LA URIBE,INCENDIO DE COBERTURA VEGETAL,50370.0,0.0,0,0,0,0,0,0,3.047726858,-74.43066134,0.0,LEVE,NO
113,2019-06-20,META,LA URIBE,AVENIDA TORRENCIAL,50370.0,0.0,0,0,0,0,0,0,3.047726858,-74.43066134,0.0,LEVE,NO
114,2019-11-12,META,LA URIBE,INCENDIO ESTRUCTURAL,50370.0,0.0,0,0,4,1,1,0,3.047726858,-74.43066134,4.0,LEVE,NO
115,2020-03-07,META,LA URIBE,CRECIENTE SUBITA,50370.0,0.0,0,0,864,253,20,233,3.047726858,-74.43066134,864.0,IMPORTANTE,NO
116,2020-11-07,META,LA URIBE,CRECIENTE SUBITA,50370.0,0.0,0,0,385,77,0,0,3.047726858,-74.43066134,385.0,IMPORTANTE,NO
117,2020-06-17,META,LA URIBE,CRECIENTE SUBITA,50370.0,0.0,0,0,300,60,0,0,3.047726858,-74.43066134,300.0,IMPORTANTE,NO
118,2020-09-27,META,LA URIBE,VENDAVAL,50370.0,0.0,0,0,520,130,0,130,3.047726858,-74.43066134,520.0,IMPORTANTE,NO
119,2018-01-03,ANTIOQUIA,PUERTO BERRIO,INCENDIO ESTRUCTURAL,5579.0,0.0,0,0,70,14,7,5,6.481922267,-74.5287421,70.0,LEVE,NO
120,2018-08-02,ANTIOQUIA,PUERTO BERRIO,INUNDACION,5579.0,0.0,0,0,0,0,0,0,6.481922267,-74.5287421,0.0,LEVE,NO
121,2019-02-26,ANTIOQUIA,PUERTO BERRIO,EROSION,5579.0,0.0,0,0,184,0,0,0,6.481922267,-74.5287421,184.0,IMPORTANTE,NO
122,2019-07-28,ANTIOQUIA,PUERTO BERRIO,INCENDIO DE COBERTURA VEGETAL,5579.0,0.0,0,0,0,0,0,0,6.481922267,-74.5287421,0.0,LEVE,NO
123,2020-02-07,ANTIOQUIA,PUERTO BERRIO,MOVIMIENTO EN MASA,5579.0,0.0,0,0,12,3,3,0,6.481922267,-74.5287421,12.0,LEVE,NO
124,2020-05-07,ANTIOQUIA,PUERTO BERRIO,CRECIENTE SUBITA,5579.0,0.0,0,0,20,5,0,5,6.481922267,-74.5287421,20.0,LEVE,NO
125,2020-12-01,ANTIOQUIA,PUERTO BERRIO,INCENDIO DE COBERTURA VEGETAL,5579.0,0.0,0,0,0,0,0,0,6.481922267,-74.5287421,0.0,LEVE,NO
126,2020-06-20,ANTIOQUIA,PUERTO BERRIO,MOVIMIENTO EN MASA,5579.0,0.0,0,0,0,0,0,0,6.481922267,-74.5287421,0.0,LEVE,NO
127,2020-10-24,ANTIOQUIA,PUERTO BERRIO,MOVIMIENTO EN MASA,5579.0,0.0,0,0,0,0,0,0,6.481922267,-74.5287421,0.0,LEVE,NO
128,2018-01-03,CALDAS,SUPIA,INUNDACION,17777.0,0.0,0,0,10,5,0,3,5.45295802,-75.64035705,10.0,LEVE,NO
129,2018-01-03,CALDAS,SUPIA,REMOCION EN MASA,17777.0,0.0,0,0,3,1,0,1,5.45295802,-75.64035705,3.0,LEVE,NO
130,2018-01-12,CALDAS,SUPIA,INUNDACION,17777.0,0.0,0,0,45,9,0,9,5.45295802,-75.64035705,45.0,LEVE,NO
131,2019-09-05,CALDAS,SUPIA,VENDAVAL,17777.0,0.0,0,0,0,0,0,0,5.45295802,-75.64035705,0.0,LEVE,NO
132,2020-11-26,CALDAS,SUPIA,INCENDIO ESTRUCTURAL,17777.0,0.0,0,0,8,2,2,0,5.45295802,-75.64035705,8.0,LEVE,NO
133,2018-01-03,CESAR,CURUMANI,INUNDACION,20228.0,0.0,0,0,0,0,0,0,9.238771332,-73.48810861,0.0,LEVE,NO
134,2018-02-19,CESAR,CURUMANI,INCENDIO FORESTAL,20228.0,0.0,0,0,0,0,0,0,9.238771332,-73.48810861,0.0,LEVE,NO
135,2018-02-21,CESAR,CURUMANI,INCENDIO FORESTAL,20228.0,0.0,0,0,0,0,0,0,9.238771332,-73.48810861,0.0,LEVE,NO
136,2018-03-25,CESAR,CURUMANI,INCENDIO FORESTAL,20228.0,0.0,0,0,0,0,0,0,9.238771332,-73.48810861,0.0,LEVE,NO
137,2020-08-04,CESAR,CURUMANI,VENDAVAL,20228.0,0.0,0,0,940,188,8,180,9.238771332,-73.48810861,940.0,IMPORTANTE,NO
138,2020-05-13,CESAR,CURUMANI,INUNDACION,20228.0,0.0,0,0,30,6,0,6,9.238771332,-73.48810861,30.0,LEVE,NO
139,2018-01-03,LA GUAJIRA,BARRANCAS,VENDAVAL,44078.0,0.0,0,0,120,24,0,24,10.94871677,-72.69696879,120.0,IMPORTANTE,NO
140,2018-01-25,LA GUAJIRA,BARRANCAS,ACCIDENTE,44078.0,1.0,0,0,1,0,0,0,10.94871677,-72.69696879,2.0,LEVE,SI
141,2018-01-30,LA GUAJIRA,BARRANCAS,INCENDIO FORESTAL,44078.0,0.0,0,0,0,0,0,0,10.94871677,-72.69696879,0.0,LEVE,NO
142,2018-03-12,LA GUAJIRA,BARRANCAS,INCENDIO FORESTAL,44078.0,0.0,0,0,0,0,0,0,10.94871677,-72.69696879,0.0,LEVE,NO
143,2018-03-20,LA GUAJIRA,BARRANCAS,INCENDIO FORESTAL,44078.0,0.0,0,0,0,0,0,0,10.94871677,-72.69696879,0.0,LEVE,NO
144,2018-10-11,LA GUAJIRA,BARRANCAS,INUNDACION,44078.0,0.0,0,0,2250,450,0,400,10.94871677,-72.69696879,2250.0,GRAVE,NO
145,2019-01-07,LA GUAJIRA,BARRANCAS,INCENDIO DE COBERTURA VEGETAL,44078.0,0.0,0,0,0,0,0,0,10.94871677,-72.69696879,0.0,LEVE,NO
146,2019-01-22,LA GUAJIRA,BARRANCAS,INCENDIO DE COBERTURA VEGETAL,44078.0,0.0,0,0,0,0,0,0,10.94871677,-72.69696879,0.0,LEVE,NO
147,2020-04-03,LA GUAJIRA,BARRANCAS,INCENDIO DE COBERTURA VEGETAL,44078.0,0.0,0,0,0,0,0,0,10.94871677,-72.69696879,0.0,LEVE,NO
148,2020-02-13,LA GUAJIRA,BARRANCAS,SEQUIA,44078.0,0.0,0,0,9461,2100,0,0,10.94871677,-72.69696879,9461.0,GRAVE,NO
149,2020-03-20,LA GUAJIRA,BARRANCAS,INCENDIO DE COBERTURA VEGETAL,44078.0,0.0,0,0,0,0,0,0,10.94871677,-72.69696879,0.0,LEVE,NO
150,2020-05-18,LA GUAJIRA,BARRANCAS,VENDAVAL,44078.0,0.0,0,0,45,9,0,9,10.94871677,-72.69696879,45.0,LEVE,NO
151,2018-01-03,RISARALDA,PUEBLO RICO,DESLIZAMIENTO,66572.0,0.0,0,0,0,0,0,0,5.286295408,-76.07359421,0.0,LEVE,NO
152,2018-02-22,RISARALDA,PUEBLO RICO,ACCIDENTE MINERO,66572.0,1.0,0,0,1,0,0,0,5.286295408,-76.07359421,2.0,LEVE,SI
153,2018-08-05,RISARALDA,PUEBLO RICO,VENDAVAL,66572.0,0.0,0,0,5,1,0,1,5.286295408,-76.07359421,5.0,LEVE,NO
154,2018-09-01,RISARALDA,PUEBLO RICO,INCENDIO ESTRUCTURAL,66572.0,0.0,0,0,7,1,1,0,5.286295408,-76.07359421,7.0,LEVE,NO
155,2018-09-02,RISARALDA,PUEBLO RICO,VENDAVAL,66572.0,0.0,0,0,41,13,0,13,5.286295408,-76.07359421,41.0,LEVE,NO
156,2018-09-13,RISARALDA,PUEBLO RICO,INUNDACION,66572.0,0.0,0,0,0,0,0,18,5.286295408,-76.07359421,0.0,LEVE,NO
157,2018-09-27,RISARALDA,PUEBLO RICO,INUNDACION,66572.0,0.0,0,0,10,5,0,5,5.286295408,-76.07359421,10.0,LEVE,NO
158,2018-10-15,RISARALDA,PUEBLO RICO,DESLIZAMIENTO,66572.0,0.0,0,0,0,0,0,0,5.286295408,-76.07359421,0.0,LEVE,NO
159,2018-10-20,RISARALDA,PUEBLO RICO,OTROS,66572.0,1.0,0,0,1,0,0,0,5.286295408,-76.07359421,2.0,LEVE,SI
160,2018-10-25,RISARALDA,PUEBLO RICO,INUNDACION,66572.0,0.0,0,0,5,1,0,1,5.286295408,-76.07359421,5.0,LEVE,NO
161,2018-10-26,RISARALDA,PUEBLO RICO,OTROS,66572.0,1.0,0,0,1,0,0,0,5.286295408,-76.07359421,2.0,LEVE,SI
162,2018-11-05,RISARALDA,PUEBLO RICO,CRECIENTE SUBITA,66572.0,0.0,0,0,0,0,0,0,5.286295408,-76.07359421,0.0,LEVE,NO
163,2018-12-02,RISARALDA,PUEBLO RICO,DESLIZAMIENTO,66572.0,0.0,0,0,1,0,0,0,5.286295408,-76.07359421,1.0,LEVE,NO
164,2018-12-07,RISARALDA,PUEBLO RICO,DESLIZAMIENTO,66572.0,0.0,0,0,40,8,0,2,5.286295408,-76.07359421,40.0,LEVE,NO
