FECHA;DEPARTAMENTO;MUNICIPIO;TIPO_DE_EVENTO;DIVIPOLA;FALLECIDOS;HERIDOS;DESAPARECIDOS;AFECTADOS;FAMILIAS;VIVIENDAS_DESTRUIDAS;VIVIENDAS_AVERIADAS
1/01/2020;RISARALDA;SANTA ROSA DE CABAL;MOVIMIENTO EN MASA;66682;0;0;0;12;3;2;1
1/01/2020;QUINDIO;MONTENEGRO;MOVIMIENTO EN MASA;63470;0;0;0;0;0;0;0
1/01/2020;CAUCA;SUCRE;MOVIMIENTO EN MASA;19785;0;0;0;15;3;0;3
1/01/2020;BOYACA;MOTAVITA;SEQUIA;15476;0;0;0;0;0;0;0
1/01/2020;BOYACA;PAIPA;SEQUIA;15516;0;0;0;0;0;0;0
1/02/2020;LA GUAJIRA;SAN JUAN DEL CESAR;SEQUIA;44650;0;0;0;0;0;0;0
1/02/2020;CUNDINAMARCA;SOACHA;INCENDIO ESTRUCTURAL;25754;0;0;0;0;0;0;0
1/02/2020;CESAR;EL PASO;INCENDIO DE COBERTURA VEGETAL;20250;0;0;0;0;0;0;0
1/02/2020;SANTANDER;RIONEGRO;INCENDIO DE COBERTURA VEGETAL;68615;0;0;0;0;0;0;0
1/02/2020;HUILA;TESALIA;INCENDIO DE COBERTURA VEGETAL;41797;0;0;0;0;0;0;0
1/02/2020;TOLIMA;HONDA;VENDAVAL;73349;0;0;0;80;16;0;16
1/02/2020;CUNDINAMARCA;LA PALMA;VENDAVAL;25394;0;0;0;135;54;0;54
1/02/2020;RISARALDA;LA CELIA;VENDAVAL;66383;0;0;0;4;1;0;1
1/02/2020;BOYACA;FIRAVITOBA;INCENDIO DE COBERTURA VEGETAL;15272;0;0;0;0;0;0;0
1/02/2020;CASANARE;OROCUE;INCENDIO DE COBERTURA VEGETAL;85230;0;0;0;0;0;0;0
1/03/2020;RISARALDA;PEREIRA;TEMPORAL;66001;0;0;0;248;95;0;95
1/03/2020;CUNDINAMARCA;QUETAME;INCENDIO DE COBERTURA VEGETAL;25594;1;5;0;13;1;0;1
1/03/2020;VICHADA;LA PRIMAVERA;INCENDIO DE COBERTURA VEGETAL;99524;0;0;0;0;0;0;0
1/03/2020;MAGDALENA;PEDRAZA;INCENDIO DE COBERTURA VEGETAL;47541;0;0;0;0;0;0;0
1/03/2020;VALLE DEL CAUCA;LA CUMBRE;INCENDIO DE COBERTURA VEGETAL;76377;0;0;0;0;0;0;0
1/04/2020;CHOCO;BOJAYA;INUNDACION;27099;0;0;0;1390;278;0;61
1/04/2020;CASANARE;AGUAZUL;INCENDIO DE COBERTURA VEGETAL;85010;0;0;0;0;0;0;0
1/04/2020;LA GUAJIRA;DIBULLA;INCENDIO DE COBERTURA VEGETAL;44090;0;0;0;0;0;0;0
1/04/2020;CORDOBA;TIERRALTA;INCENDIO DE COBERTURA VEGETAL;23807;0;0;0;0;0;0;0
1/04/2020;CUNDINAMARCA;YACOPI;VENDAVAL;25885;0;0;0;35;9;0;9
1/04/2020;BOYACA;OICATA;INCENDIO DE COBERTURA VEGETAL;15500;0;0;0;0;0;0;0
1/04/2020;ANTIOQUIA;COCORNA;MOVIMIENTO EN MASA;5197;0;0;0;0;0;0;0
1/05/2020;CASANARE;RECETOR;TEMPORAL;85279;0;0;0;0;0;0;0
1/05/2020;TOLIMA;FRESNO;TEMPORAL;73283;0;0;0;5;1;0;1
1/06/2020;HUILA;NEIVA;MOVIMIENTO EN MASA;41001;0;0;0;0;0;0;0
1/06/2020;HUILA;TERUEL;CRECIENTE SUBITA;41801;0;0;0;5;1;0;1
1/06/2020;HUILA;YAGUARA;CRECIENTE SUBITA;41885;0;0;0;0;0;0;0
1/06/2020;RISARALDA;DOSQUEBRADAS;MOVIMIENTO EN MASA;66170;0;0;0;4;1;1;0
1/06/2020;QUINDIO;CALARCA;ACCIDENTE TRANSPORTE TERRESTRE;63130;0;1;0;0;0;0;0
1/06/2020;RISARALDA;QUINCHIA;ACCIDENTE MINERO;66594;0;0;0;0;0;0;0
1/07/2020;SUCRE;OVEJAS;INUNDACION;70508;0;0;0;5;1;0;1
1/07/2020;ANTIOQUIA;HELICONIA;VENDAVAL;5347;0;0;0;8;2;0;2
1/07/2020;META;GUAMAL;CRECIENTE SUBITA;50318;0;0;0;4;1;0;1
1/07/2020;CHOCO;NOVITA;INCENDIO ESTRUCTURAL;27491;0;0;0;6;1;1;0
1/07/2020;HUILA;NATAGA;TEMPORAL;41483;0;0;0;0;0;0;0
1/08/2020;CHOCO;QUIBDO;TEMPORAL;27001;0;0;0;0;0;0;0
1/08/2020;TOLIMA;LIBANO;INCENDIO DE COBERTURA VEGETAL;73411;0;0;0;0;0;1;0
1/08/2020;CESAR;VALLEDUPAR;INCENDIO ESTRUCTURAL;20001;0;1;0;21;3;3;0
1/08/2020;CHOCO;LLORO;TEMPORAL;27413;0;0;0;243;71;0;70
1/08/2020;CUNDINAMARCA;PACHO;INCENDIO DE COBERTURA VEGETAL;25513;0;0;0;0;0;0;0
1/08/2020;CUNDINAMARCA;VERGARA;INCENDIO DE COBERTURA VEGETAL;25862;0;0;0;0;0;0;0
1/08/2020;CUNDINAMARCA;PACHO;INCENDIO DE COBERTURA VEGETAL;25513;0;0;0;0;0;0;0
1/08/2020;CHOCO;LLORO;INCENDIO ESTRUCTURAL;27413;0;0;0;15;3;1;2
1/08/2020;ANTIOQUIA;BETANIA;VENDAVAL;5091;0;0;0;45;9;0;9
1/08/2020;HUILA;TESALIA;INCENDIO DE COBERTURA VEGETAL;41797;0;0;0;0;0;0;0
1/09/2020;META;PUERTO LOPEZ;ACCIDENTE TRANSPORTE AEREO;50573;1;0;0;1;0;0;0
1/09/2020;BOYACA;GUACAMAYAS;INCENDIO DE COBERTURA VEGETAL;15317;0;0;0;0;0;0;0
1/09/2020;NORTE DE SANTANDER;BOCHALEMA;INCENDIO DE COBERTURA VEGETAL;54099;0;0;0;0;0;0;0
1/09/2020;BOYACA;TINJACA;INCENDIO DE COBERTURA VEGETAL;15808;0;0;0;0;0;0;0
1/09/2020;ATLANTICO;MALAMBO;INCENDIO VEHICULAR;8433;0;0;0;0;0;0;0
1/09/2020;ANTIOQUIA;MEDELLIN;INUNDACION;5001;0;2;0;24;6;0;6
1/09/2020;TOLIMA;GUAMO;INCENDIO DE COBERTURA VEGETAL;73319;0;0;0;0;0;0;0
1/09/2020;SANTANDER;LANDAZURI;CRECIENTE SUBITA;68385;0;0;0;240;60;0;60
1/09/2020;SANTANDER;CIMITARRA;CRECIENTE SUBITA;68190;0;0;0;1000;350;0;350
1/10/2020;TOLIMA;COYAIMA;INCENDIO DE COBERTURA VEGETAL;73217;0;0;0;0;0;0;0
1/10/2020;CAUCA;JAMBALO;INCENDIO DE COBERTURA VEGETAL;19364;0;0;0;0;0;0;0
1/10/2020;META;PUERTO RICO;INCENDIO DE COBERTURA VEGETAL;50590;0;0;0;0;0;0;0
1/10/2020;CAUCA;EL TAMBO;TEMPORAL;19256;0;0;0;288;72;0;72
1/10/2020;CUNDINAMARCA;LA VEGA;INCENDIO DE COBERTURA VEGETAL;25402;0;0;0;0;0;0;0
1/10/2020;CALDAS;ANSERMA;INCENDIO ESTRUCTURAL;17042;0;0;0;5;1;0;1
1/10/2020;NARIÑO;CHACHAGUI;INCENDIO DE COBERTURA VEGETAL;52240;0;0;0;0;0;0;0
1/10/2020;ANTIOQUIA;EL BAGRE;INUNDACION;5250;0;0;0;100;22;0;22
1/10/2020;ANTIOQUIA;TURBO;TEMPORAL;5837;0;0;0;320;80;0;80
1/11/2020;SAN ANDRES;SAN ANDRES;CICLON TROPICAL: DEPRESION/TORMENTA/HURACAN;88001;0;0;0;617;141;0;141
1/11/2020;ATLANTICO;MALAMBO;INUNDACION;8433;0;0;0;175;35;0;35
1/11/2020;NORTE DE SANTANDER;CACHIRA;MOVIMIENTO EN MASA;54128;0;0;0;0;0;0;0
1/11/2020;BOLIVAR;ARENAL;INUNDACION;13042;0;0;0;0;0;0;0
1/11/2020;BOLIVAR;CARTAGENA;INUNDACION;13001;0;3;0;699;191;2;179
1/11/2020;CAUCA;ARGELIA;INUNDACION;19050;0;0;0;59;17;0;17
1/11/2020;BOLIVAR;SAN JACINTO DEL CAUCA;INUNDACION;13655;0;0;0;1680;282;2;280
1/11/2020;ATLANTICO;GALAPA;INUNDACION;8296;0;0;0;244;61;0;61
1/11/2020;CHOCO;SAN JOSE DEL PALMAR;MOVIMIENTO EN MASA;27660;0;0;0;0;0;0;0
1/11/2020;LA GUAJIRA;DISTRACCION;INUNDACION;44098;0;0;0;150;35;0;35
1/11/2020;ARAUCA;TAME;INUNDACION;81794;0;0;0;0;0;0;0
1/11/2020;ANTIOQUIA;EL BAGRE;INUNDACION;5250;0;0;0;115;23;0;23
1/11/2020;ANTIOQUIA;AMALFI;MOVIMIENTO EN MASA;5031;0;0;0;0;0;0;0
1/11/2020;ANTIOQUIA;VEGACHI;AVENIDA TORRENCIAL;5858;0;0;0;0;0;0;0
1/11/2020;BOLIVAR;TALAIGUA NUEVO;INUNDACION;13780;0;0;0;280;56;0;56
1/12/2020;ANTIOQUIA;DABEIBA;MOVIMIENTO EN MASA;5234;0;0;0;7;2;2;0
1/12/2020;TOLIMA;COELLO;MOVIMIENTO EN MASA;73200;0;0;0;6;1;0;1
1/12/2020;TOLIMA;RIOBLANCO;MOVIMIENTO EN MASA;73616;0;0;0;0;0;0;0
1/12/2020;BOLIVAR;BARRANCO DE LOBA;ACCIDENTE MINERO;13074;3;0;0;3;0;0;0
1/12/2020;SANTANDER;AGUADA;CRECIENTE SUBITA;68013;0;0;0;0;0;0;0
1/12/2020;SANTANDER;CIMITARRA;CRECIENTE SUBITA;68190;0;0;0;0;0;0;0
1/12/2020;SANTANDER;SAN BENITO;MOVIMIENTO EN MASA;68673;0;0;0;12;3;0;3
1/12/2020;CUNDINAMARCA;SASAIMA;MOVIMIENTO EN MASA;25718;0;0;0;0;0;0;0
1/12/2020;CUNDINAMARCA;MOSQUERA;INUNDACION;25473;0;0;0;13;3;0;3
1/12/2020;BOLIVAR;BARRANCO DE LOBA;INUNDACION;13074;0;0;0;15;3;0;3
1/12/2020;LA GUAJIRA;DIBULLA;INUNDACION;44090;0;0;0;8;2;0;2
1/12/2020;CUNDINAMARCA;EL ROSAL;INCENDIO DE COBERTURA VEGETAL;25260;0;0;0;0;0;0;0
2/01/2020;BOYACA;AQUITANIA;INCENDIO DE COBERTURA VEGETAL;15047;0;0;0;0;0;0;0
2/01/2020;TOLIMA;CHAPARRAL;INMERSION;73168;0;0;1;1;0;0;0
2/01/2020;BOGOTA, D.C.;BOGOTA, D.C.;ACCIDENTE TRANSPORTE TERRESTRE;11001;0;3;0;23;0;0;0
2/01/2020;CUNDINAMARCA;GACHETA;INCENDIO DE COBERTURA VEGETAL;25297;0;0;0;0;0;0;0
2/01/2020;CESAR;SAN MARTIN;INCENDIO DE COBERTURA VEGETAL;20770;0;0;0;0;0;0;0
2/01/2020;CESAR;BOSCONIA;INCENDIO DE COBERTURA VEGETAL;20060;0;0;0;0;0;0;0
2/01/2020;BOGOTA, D.C.;BOGOTA, D.C.;INCENDIO ESTRUCTURAL;11001;0;1;0;35;11;11;0
2/01/2020;NORTE DE SANTANDER;EL ZULIA;INMERSION;54261;1;0;0;0;0;0;0
2/01/2020;HUILA;GIGANTE;INCENDIO DE COBERTURA VEGETAL;41306;0;0;0;0;0;0;0
2/01/2020;BOYACA;BOAVITA;INCENDIO DE COBERTURA VEGETAL;15097;0;0;0;0;0;0;0
2/02/2020;PUTUMAYO;ORITO;INCENDIO ESTRUCTURAL;86320;0;0;0;4;1;0;1
2/02/2020;META;PUERTO RICO;INCENDIO DE COBERTURA VEGETAL;50590;0;0;0;0;0;0;0
2/02/2020;CUNDINAMARCA;FACATATIVA;INCENDIO DE COBERTURA VEGETAL;25269;0;0;0;0;0;0;0
2/02/2020;BOYACA;SOGAMOSO;INCENDIO DE COBERTURA VEGETAL;15759;0;0;0;0;0;0;0
2/02/2020;CHOCO;MEDIO BAUDO;INUNDACION;27430;0;0;0;0;612;0;0
2/02/2020;HUILA;ALGECIRAS;INCENDIO DE COBERTURA VEGETAL;41020;0;0;0;0;0;0;0
2/03/2020;MAGDALENA;CIENAGA;INCENDIO DE COBERTURA VEGETAL;47189;0;0;0;0;0;0;0
2/03/2020;CESAR;LA PAZ;INCENDIO DE COBERTURA VEGETAL;20621;0;0;0;0;0;0;0
2/03/2020;CESAR;PUEBLO BELLO;INCENDIO DE COBERTURA VEGETAL;20570;0;0;0;0;0;0;0
2/03/2020;CESAR;SAN MARTIN;INCENDIO DE COBERTURA VEGETAL;20770;0;0;0;0;0;0;0
2/03/2020;BOLIVAR;NOROSI;INCENDIO DE COBERTURA VEGETAL;13490;0;0;0;0;0;0;0
2/03/2020;BOLIVAR;SAN JUAN NEPOMUCENO;INCENDIO DE COBERTURA VEGETAL;13657;0;0;0;0;0;0;0
2/03/2020;CASANARE;TRINIDAD;INCENDIO DE COBERTURA VEGETAL;85430;0;0;0;0;0;0;0
2/03/2020;CASANARE;OROCUE;INCENDIO DE COBERTURA VEGETAL;85230;0;0;0;0;0;0;0
2/03/2020;NORTE DE SANTANDER;CACOTA;INCENDIO DE COBERTURA VEGETAL;54125;0;0;0;0;0;0;0
2/03/2020;BOYACA;AQUITANIA;INCENDIO DE COBERTURA VEGETAL;15047;0;0;0;0;0;0;0
2/03/2020;ANTIOQUIA;URAMITA;MOVIMIENTO EN MASA;5842;0;0;0;0;0;0;0
2/03/2020;ANTIOQUIA;SAN JUAN DE URABA;SEQUIA;5659;0;0;0;0;0;0;0
2/03/2020;META;PUERTO LOPEZ;INCENDIO DE COBERTURA VEGETAL;50573;0;0;0;0;0;0;0
2/03/2020;BOYACA;UMBITA;INCENDIO DE COBERTURA VEGETAL;15842;0;2;0;0;0;0;0
2/03/2020;META;EL DORADO;INCENDIO DE COBERTURA VEGETAL;50270;0;0;0;0;0;0;0
2/03/2020;BOYACA;PESCA;INCENDIO DE COBERTURA VEGETAL;15542;0;0;0;0;0;0;0
2/03/2020;CASANARE;OROCUE;INCENDIO DE COBERTURA VEGETAL;85230;0;0;0;0;0;0;0
2/03/2020;BOLIVAR;REGIDOR;INCENDIO DE COBERTURA VEGETAL;13580;0;0;0;0;0;0;0
2/03/2020;ARAUCA;ARAUCA;INCENDIO DE COBERTURA VEGETAL;81001;0;0;0;0;0;0;0
2/04/2020;CORDOBA;DEPARTAMENTO;SEQUIA;23;0;0;0;0;0;0;0
2/04/2020;ANTIOQUIA;BELLO;OTROS;5088;0;0;0;0;0;0;0
2/04/2020;ARAUCA;SARAVENA;INCENDIO DE COBERTURA VEGETAL;81736;0;0;0;0;0;0;0
2/04/2020;RISARALDA;QUINCHIA;VENDAVAL;66594;0;0;0;10;2;0;2
2/05/2020;LA GUAJIRA;DIBULLA;INCENDIO DE COBERTURA VEGETAL;44090;0;0;0;0;0;0;0
2/05/2020;HUILA;YAGUARA;INCENDIO DE COBERTURA VEGETAL;41885;0;0;0;0;0;0;0
2/05/2020;HUILA;SANTA MARIA;VENDAVAL;41676;0;0;0;8;2;0;2
2/05/2020;BOYACA;DUITAMA;INCENDIO ESTRUCTURAL;15238;0;0;0;4;1;0;1
2/06/2020;SUCRE;COVEÑAS;INUNDACION;70221;0;0;0;320;80;0;80
2/06/2020;NORTE DE SANTANDER;VILLA DEL ROSARIO;INCENDIO ESTRUCTURAL;54874;0;0;0;0;0;0;0
2/06/2020;NORTE DE SANTANDER;LOS PATIOS;INCENDIO DE COBERTURA VEGETAL;54405;0;0;0;0;0;0;0
2/06/2020;RISARALDA;LA CELIA;COLAPSO ESTRUCTURAL;66383;0;0;0;4;1;1;0
2/06/2020;NARIÑO;BARBACOAS;INUNDACION;52079;0;0;0;0;0;0;0
2/07/2020;TOLIMA;ROVIRA;CRECIENTE SUBITA;73624;0;0;0;1100;275;4;48
2/07/2020;META;VILLAVICENCIO;CRECIENTE SUBITA;50001;0;0;0;47;8;0;8
2/07/2020;META;EL CASTILLO;CRECIENTE SUBITA;50251;0;0;0;212;53;0;53
2/07/2020;META;CUMARAL;CRECIENTE SUBITA;50226;0;0;0;0;0;0;0
2/07/2020;RISARALDA;BALBOA;MOVIMIENTO EN MASA;66075;0;0;0;4;1;0;1
2/07/2020;RISARALDA;MARSELLA;MOVIMIENTO EN MASA;66440;0;0;0;8;3;0;3
2/07/2020;RISARALDA;MARSELLA;MOVIMIENTO EN MASA;66440;0;0;0;0;5;0;0
2/07/2020;RISARALDA;MARSELLA;MOVIMIENTO EN MASA;66440;0;0;0;0;0;0;0
2/07/2020;CHOCO;TADO;INCENDIO ESTRUCTURAL;27787;0;0;0;4;1;1;0
2/07/2020;HUILA;TESALIA;MOVIMIENTO EN MASA;41797;0;0;0;4;1;0;1
2/07/2020;HUILA;NATAGA;VENDAVAL;41483;0;0;0;4;1;1;0
2/07/2020;HUILA;NATAGA;MOVIMIENTO EN MASA;41483;0;0;0;0;0;0;0
2/07/2020;ANTIOQUIA;TARAZA;ACCIDENTE MINERO;5790;4;7;0;0;0;0;0
2/07/2020;CUNDINAMARCA;CHIA;MOVIMIENTO EN MASA;25175;0;0;0;0;0;0;0
2/07/2020;CUNDINAMARCA;GACHALA;TEMPORAL;25293;0;0;0;3;2;0;2
2/07/2020;ANTIOQUIA;PUERTO BERRIO;MOVIMIENTO EN MASA;5579;0;0;0;12;3;3;0
2/07/2020;BOLIVAR;EL CARMEN DE BOLIVAR;MOVIMIENTO EN MASA;13244;0;0;0;2300;585;0;585
2/08/2020;ATLANTICO;CANDELARIA;TEMPORAL;8141;0;0;0;1225;245;0;245
2/08/2020;VALLE DEL CAUCA;YUMBO;INCENDIO DE COBERTURA VEGETAL;76892;0;0;0;0;0;0;0
2/08/2020;TOLIMA;CARMEN DE APICALA;INCENDIO DE COBERTURA VEGETAL;73148;0;0;0;0;0;0;0
2/08/2020;CALDAS;MANIZALES;INCENDIO ESTRUCTURAL;17001;0;3;0;24;4;2;2
2/08/2020;CUNDINAMARCA;TOCAIMA;INCENDIO DE COBERTURA VEGETAL;25815;0;0;0;0;0;0;0
2/08/2020;NARIÑO;IPIALES;INCENDIO DE COBERTURA VEGETAL;52356;0;0;0;0;0;0;0
2/08/2020;VALLE DEL CAUCA;GINEBRA;INCENDIO DE COBERTURA VEGETAL;76306;0;0;0;0;0;0;0
2/08/2020;TOLIMA;NATAGAIMA;INCENDIO DE COBERTURA VEGETAL;73483;0;0;0;0;0;0;0
2/08/2020;HUILA;CAMPOALEGRE;INCENDIO DE COBERTURA VEGETAL;41132;0;0;0;0;0;0;0
2/08/2020;SANTANDER;RIONEGRO;INCENDIO DE COBERTURA VEGETAL;68615;0;0;0;0;0;0;0
2/08/2020;CUNDINAMARCA;NOCAIMA;INCENDIO DE COBERTURA VEGETAL;25491;0;0;0;0;0;0;0
2/09/2020;CALDAS;MARMATO;ACCIDENTE MINERO;17442;0;3;0;3;0;0;0
2/09/2020;RISARALDA;MARSELLA;INCENDIO ESTRUCTURAL;66440;0;2;0;5;1;1;0
2/09/2020;SANTANDER;BARICHARA;MOVIMIENTO EN MASA;68079;0;0;0;0;0;0;0
2/09/2020;RISARALDA;GUATICA;INUNDACION;66318;0;0;0;16;3;0;3
2/09/2020;BOYACA;SAN PABLO DE BORBUR;TEMPORAL;15681;0;0;0;120;24;0;24
2/09/2020;ANTIOQUIA;GIRALDO;MOVIMIENTO EN MASA;5306;0;0;0;2;0;0;0
2/09/2020;SUCRE;SAN ONOFRE;INUNDACION;70713;0;0;0;5;1;0;1
2/10/2020;NORTE DE SANTANDER;LA ESPERANZA;INUNDACION;54385;0;0;0;0;0;0;0
2/10/2020;VALLE DEL CAUCA;YUMBO;ACCIDENTE TRANSPORTE TERRESTRE;76892;0;3;0;20;5;0;5
2/10/2020;ANTIOQUIA;YARUMAL;MOVIMIENTO EN MASA;5887;1;0;0;1;0;0;0
2/10/2020;SANTANDER;PALMAS DEL SOCORRO;TEMPORAL;68524;0;0;0;12;3;0;3
2/10/2020;RISARALDA;BELEN DE UMBRIA;INCENDIO DE COBERTURA VEGETAL;66088;0;0;0;0;0;0;0
2/10/2020;RISARALDA;PEREIRA;INCENDIO ESTRUCTURAL;66001;0;0;0;4;1;0;1
2/10/2020;CHOCO;BOJAYA;INCENDIO ESTRUCTURAL;27099;0;0;0;10;2;1;1
2/10/2020;NARIÑO;TANGUA;INCENDIO DE COBERTURA VEGETAL;52788;0;0;0;0;0;0;0
2/10/2020;BOLIVAR;SAN MARTIN DE LOBA;INUNDACION;13667;0;0;0;285;79;0;34
2/10/2020;CASANARE;SABANALARGA;CRECIENTE SUBITA;85300;0;0;0;0;0;0;0
2/11/2020;SUCRE;SAN ONOFRE;INUNDACION;70713;0;0;0;643;140;0;140
2/11/2020;CUNDINAMARCA;VILLAPINZON;TEMPORAL;25873;0;0;0;8;2;0;2
2/11/2020;META;VILLAVICENCIO;INCENDIO ESTRUCTURAL;50001;0;0;0;8;1;0;1
2/11/2020;SAN ANDRES;PROVIDENCIA;COLAPSO ESTRUCTURAL;88564;0;0;0;0;0;0;0
2/11/2020;CUNDINAMARCA;CHOCONTA;TEMPORAL;25183;0;0;0;5;1;0;1
2/12/2020;CAUCA;PATIA;INUNDACION;19532;0;0;0;400;100;0;51
2/12/2020;CAUCA;TORIBIO;MOVIMIENTO EN MASA;19821;0;0;0;10;2;0;2
2/12/2020;TOLIMA;CAJAMARCA;MOVIMIENTO EN MASA;73124;0;0;0;0;0;0;0
2/12/2020;CUNDINAMARCA;ALBAN;MOVIMIENTO EN MASA;25019;0;0;0;8;2;0;2
2/12/2020;CUNDINAMARCA;QUEBRADANEGRA;INUNDACION;25592;0;0;0;20;5;0;5
2/12/2020;HUILA;VILLAVIEJA;CRECIENTE SUBITA;41872;0;0;0;0;0;0;0
2/12/2020;HUILA;NEIVA;INUNDACION;41001;0;0;0;45;9;0;3
2/12/2020;ANTIOQUIA;ZARAGOZA;INUNDACION;5895;0;0;0;250;50;0;50
3/01/2020;VALLE DEL CAUCA;CALI;MOVIMIENTO EN MASA;76001;0;0;0;10;2;0;2
3/01/2020;SANTANDER;BARRANCABERMEJA;ACCIDENTE TRANSPORTE TERRESTRE;68081;2;6;0;8;0;0;0
3/01/2020;PUTUMAYO;PUERTO CAICEDO;ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL;86569;1;0;0;0;0;0;0
3/01/2020;ATLANTICO;MANATI;VENDAVAL;8436;0;0;0;73;20;0;20
3/02/2020;TOLIMA;FRESNO;ACCIDENTE TRANSPORTE TERRESTRE;73283;0;9;0;0;0;0;0
3/02/2020;BOYACA;TUTA;CASO FORTUITO;15837;0;0;0;63;0;0;0
3/02/2020;BOYACA;PESCA;INCENDIO DE COBERTURA VEGETAL;15542;0;0;0;0;0;0;0
3/02/2020;BOYACA;SAN MIGUEL DE SEMA;INCENDIO DE COBERTURA VEGETAL;15676;0;0;0;0;0;0;0
3/02/2020;TOLIMA;ARMERO;INCENDIO DE COBERTURA VEGETAL;73055;0;0;0;0;0;0;0
3/02/2020;TOLIMA;GUAMO;INCENDIO ESTRUCTURAL;73319;0;0;0;5;1;0;1
3/02/2020;CUNDINAMARCA;NILO;INCENDIO DE COBERTURA VEGETAL;25488;0;0;0;0;0;0;0
3/02/2020;BOYACA;PESCA;INCENDIO DE COBERTURA VEGETAL;15542;0;0;0;0;0;0;0
3/02/2020;META;PUERTO LOPEZ;INCENDIO DE COBERTURA VEGETAL;50573;0;0;0;0;0;0;0
3/02/2020;LA GUAJIRA;SAN JUAN DEL CESAR;SEQUIA;44650;0;0;0;0;0;0;0
3/02/2020;CORDOBA;LORICA;SEQUIA;23417;0;0;0;0;0;0;0
3/02/2020;BOYACA;ALMEIDA;INCENDIO DE COBERTURA VEGETAL;15022;0;0;0;0;0;0;0
3/03/2020;BOLIVAR;SAN JACINTO DEL CAUCA;SEQUIA;13655;0;0;0;0;0;0;0
3/03/2020;BOLIVAR;ACHI;SEQUIA;13006;0;0;0;0;0;0;0
3/03/2020;BOLIVAR;EL PEÑON;SEQUIA;13268;0;0;0;0;0;0;0
3/03/2020;BOLIVAR;DEPARTAMENTO;SEQUIA;13;0;0;0;0;0;0;0
3/03/2020;SANTANDER;PUERTO WILCHES;INCENDIO DE COBERTURA VEGETAL;68575;0;0;0;0;0;0;0
3/03/2020;ANTIOQUIA;ENVIGADO;COLAPSO ESTRUCTURAL;5266;0;0;0;84;21;0;21
3/03/2020;CASANARE;SAN LUIS DE PALENQUE;INCENDIO DE COBERTURA VEGETAL;85325;0;0;0;0;0;0;0
3/03/2020;META;PUERTO GAITAN;INCENDIO DE COBERTURA VEGETAL;50568;0;0;0;0;0;0;0
3/03/2020;CUNDINAMARCA;SUPATA;TEMPORAL;25777;0;0;0;30;7;0;7
3/03/2020;CAUCA;SANTANDER DE QUILICHAO;TEMPORAL;19698;0;1;0;823;216;0;216
3/03/2020;VICHADA;PUERTO CARREÑO;INCENDIO DE COBERTURA VEGETAL;99001;0;0;0;0;0;0;0
3/03/2020;BOGOTA, D.C.;BOGOTA, D.C.;VENDAVAL;11001;0;10;0;10;0;0;0
3/03/2020;RISARALDA;LA CELIA;INCENDIO DE COBERTURA VEGETAL;66383;0;0;0;0;0;0;0
3/03/2020;CASANARE;TRINIDAD;INCENDIO DE COBERTURA VEGETAL;85430;0;0;0;0;0;0;0
3/03/2020;RISARALDA;MISTRATO;INCENDIO DE COBERTURA VEGETAL;66456;0;0;0;0;0;0;0
3/03/2020;TOLIMA;AMBALEMA;INCENDIO DE COBERTURA VEGETAL;73030;0;0;0;0;0;0;0
3/03/2020;TOLIMA;FRESNO;MOVIMIENTO EN MASA;73283;0;0;0;6;3;0;3
3/03/2020;BOYACA;ZETAQUIRA;INCENDIO DE COBERTURA VEGETAL;15897;0;0;0;0;0;0;0
3/03/2020;BOLIVAR;EL CARMEN DE BOLIVAR;INCENDIO DE COBERTURA VEGETAL;13244;0;0;0;0;0;0;0
3/03/2020;ANTIOQUIA;NECHI;INCENDIO DE COBERTURA VEGETAL;5495;0;0;0;0;0;0;0
3/03/2020;RISARALDA;LA CELIA;INCENDIO DE COBERTURA VEGETAL;66383;0;0;0;0;0;0;0
3/03/2020;ARAUCA;ARAUCA;INCENDIO DE COBERTURA VEGETAL;81001;0;0;0;0;0;0;0
3/04/2020;NORTE DE SANTANDER;SAN CAYETANO;ACCIDENTE MINERO;54673;6;7;0;13;0;0;0
3/04/2020;ANTIOQUIA;MEDELLIN;INCENDIO DE COBERTURA VEGETAL;5001;0;0;0;0;0;0;0
3/04/2020;MAGDALENA;PUEBLOVIEJO;COLAPSO ESTRUCTURAL;47570;0;0;0;2;1;0;1
3/04/2020;ARAUCA;ARAUQUITA;INCENDIO DE COBERTURA VEGETAL;81065;0;0;0;0;0;0;0
3/04/2020;MAGDALENA;CIENAGA;INCENDIO DE COBERTURA VEGETAL;47189;0;0;0;0;0;0;0
3/04/2020;CASANARE;OROCUE;INCENDIO DE COBERTURA VEGETAL;85230;0;0;0;0;0;0;0
3/04/2020;ANTIOQUIA;COCORNA;MOVIMIENTO EN MASA;5197;0;0;0;0;0;0;0
3/05/2020;RISARALDA;LA CELIA;VENDAVAL;66383;0;0;0;50;10;0;10
3/05/2020;RISARALDA;BELEN DE UMBRIA;TEMPORAL;66088;0;0;0;25;5;0;5
3/06/2020;BOLIVAR;NOROSI;INUNDACION;13490;0;0;0;600;120;0;120
3/06/2020;BOLIVAR;ARENAL;INUNDACION;13042;0;0;0;3640;910;0;910
3/06/2020;VALLE DEL CAUCA;ANDALUCIA;INUNDACION;76036;0;0;0;10;2;0;2
3/06/2020;RISARALDA;APIA;MOVIMIENTO EN MASA;66045;0;0;0;0;0;0;0
