FECHA;DEPARTAMENTO;MUNICIPIO;TIPO_DE_EVENTO;DIVIPOLA;FALLECIDOS;HERIDOS;DESAPARECIDOS;AFECTADOS;FAMILIAS;VIVIENDAS_DESTRUIDAS;VIVIENDAS_AVERIADAS
1/10/2018;META;PUERTO GAITAN;INCENDIO FORESTAL;50568;0;0;0;0;0;0;0
1/10/2018;NARIÑO;COLON;DESLIZAMIENTO;52203;0;0;0;20;4;0;4
1/10/2018;NORTE DE SANTANDER;SARDINATA;DESLIZAMIENTO;54720;0;0;0;0;0;0;0
1/10/2018;VICHADA;PUERTO CARREÑO;INCENDIO FORESTAL;99001;0;0;0;0;0;0;0
1/11/2018;CALDAS;PENSILVANIA;INCENDIO ESTRUCTURAL;17541;0;0;0;5;1;1;0
1/11/2018;CASANARE;TAMARA;INCENDIO FORESTAL;85400;0;0;0;0;0;0;0
1/11/2018;CESAR;VALLEDUPAR;OTROS;20001;1;0;0;1;0;0;0
1/11/2018;LA GUAJIRA;FONSECA;INCENDIO FORESTAL;44279;0;0;0;0;0;0;0
1/11/2018;PUTUMAYO;PUERTO ASIS;INUNDACIÓN;86568;0;0;0;0;0;0;0
1/11/2018;RISARALDA;DOSQUEBRADAS;DESLIZAMIENTO;66170;0;1;0;1;0;0;0
1/11/2018;RISARALDA;DOSQUEBRADAS;INCENDIO ESTRUCTURAL;66170;1;2;0;3;1;1;0
1/11/2018;TOLIMA;CHAPARRAL;DESLIZAMIENTO;73168;0;0;0;6;2;0;1
1/11/2018;TOLIMA;CHAPARRAL;INUNDACIÓN;73168;0;0;0;10;2;0;2
1/12/2018;BOYACA;PUERTO BOYACA;ACCIDENTE DE TRÁNSITO;15572;1;1;0;2;0;0;0
1/12/2018;CALDAS;MANIZALES;INCENDIO ESTRUCTURAL;17001;0;0;0;5;1;1;0
1/12/2018;CALDAS;SUPIA;INUNDACIÓN;17777;0;0;0;45;9;0;9
1/12/2018;CHOCO;CARMEN DEL DARIEN;INUNDACIÓN;27150;0;0;0;0;0;0;0
1/12/2018;NORTE DE SANTANDER;CONVENCION;ACCIDENTE DE TRÁNSITO;54206;1;14;0;15;0;0;0
01/13/2018 ;BOLIVAR;TIQUISIO;INCENDIO ESTRUCTURAL;13810;0;0;0;30;6;6;0
01/13/2018 ;CASANARE;PAZ DE ARIPORO;INCENDIO FORESTAL;85250;0;0;0;0;0;0;0
01/13/2018 ;NARIÑO;MALLAMA;OTROS;52435;0;0;0;0;0;0;0
01/13/2018 ;TOLIMA;HERVEO;DESLIZAMIENTO;73347;0;0;0;0;0;0;0
01/13/2018 ;TOLIMA;IBAGUE;DESLIZAMIENTO;73001;0;0;0;5;1;0;1
01/13/2018 ;TOLIMA;PALOCABILDO;DESLIZAMIENTO;73520;0;0;0;13;2;0;2
01/13/2018 ;TOLIMA;SAN ANTONIO;DESLIZAMIENTO;73675;0;0;0;0;0;0;0
01/13/2018 ;VALLE DEL CAUCA;CALI;INCENDIO FORESTAL;76001;0;0;0;0;0;0;0
01/13/2018 ;VALLE DEL CAUCA;ZARZAL;EXPLOSION;76895;1;3;0;4;0;0;0
01/14/2018 ;ATLANTICO;BARRANQUILLA;VENDAVAL;8001;0;0;0;0;0;0;0
01/14/2018 ;BOYACA;ALMEIDA;INCENDIO FORESTAL;15022;0;0;0;0;0;0;0
01/14/2018 ;BOYACA;CHIQUIZA;OTROS;15232;1;0;0;1;0;0;0
01/14/2018 ;BOYACA;MUZO;CRECIENTE SÚBITA;15480;0;0;0;0;0;0;0
01/14/2018 ;CAQUETA;SAN VICENTE DEL CAGUAN;INCENDIO ESTRUCTURAL;18753;0;2;0;15;3;0;3
01/14/2018 ;CASANARE;YOPAL;INCENDIO FORESTAL;85001;0;0;0;0;0;0;0
01/14/2018 ;META;PUERTO LOPEZ;INCENDIO FORESTAL;50573;0;0;0;0;0;0;0
01/14/2018 ;SANTANDER;MOGOTES;INCENDIO ESTRUCTURAL;68464;0;0;0;1;1;1;0
01/14/2018 ;TOLIMA;VENADILLO;VENDAVAL;73861;0;0;0;50;10;0;10
01/14/2018 ;VALLE DEL CAUCA;JAMUNDI;ACCIDENTE;76364;0;0;1;1;0;0;0
01/15/2018 ;ATLANTICO;MALAMBO;INCENDIO FORESTAL;8433;0;0;0;0;0;0;0
01/15/2018 ;CAQUETA;VALPARAISO;VENDAVAL;18860;0;0;0;15;3;0;3
01/15/2018 ;CASANARE;AGUAZUL;INCENDIO FORESTAL;85010;0;0;0;0;0;0;0
01/15/2018 ;CASANARE;VILLANUEVA;INCENDIO FORESTAL;85440;0;0;0;0;0;0;0
01/15/2018 ;CASANARE;YOPAL;INCENDIO FORESTAL;85001;0;0;0;0;0;0;0
01/15/2018 ;CASANARE;YOPAL;INCENDIO FORESTAL;85001;0;0;0;0;0;0;0
01/15/2018 ;CAUCA;MERCADERES;DESLIZAMIENTO;19450;0;0;0;0;0;0;0
01/15/2018 ;CUNDINAMARCA;CAQUEZA;COLAPSO;25151;9;8;0;17;0;0;0
01/15/2018 ;CUNDINAMARCA;GUAYABETAL;COLAPSO;25335;9;8;0;17;0;0;0
01/15/2018 ;GUAINIA;INIRIDA;INCENDIO FORESTAL;94001;0;0;0;0;0;0;0
01/15/2018 ;MAGDALENA;NUEVA GRANADA;INCENDIO FORESTAL;47460;0;0;0;0;0;0;0
01/15/2018 ;MAGDALENA;SITIONUEVO;INCENDIO FORESTAL;47745;0;0;0;0;0;0;0
01/15/2018 ;SUCRE;MAJAGUAL;INUNDACIÓN;70429;0;0;0;0;0;0;0
01/15/2018 ;TOLIMA;MARIQUITA;VENDAVAL;73443;0;0;0;0;0;0;0
01/16/2018 ;ANTIOQUIA;SEGOVIA;ACCIDENTE AEREO;5736;10;0;0;10;0;0;0
01/16/2018 ;BOYACA;SUTATENZA;INCENDIO FORESTAL;15778;0;0;0;0;0;0;0
01/16/2018 ;CUNDINAMARCA;QUIPILE;DESLIZAMIENTO;25596;0;0;0;0;0;0;0
01/16/2018 ;RISARALDA;SANTA ROSA DE CABAL;INCENDIO ESTRUCTURAL;66682;0;0;0;5;1;0;1
01/17/2018 ;ANTIOQUIA;TARAZA;ACCIDENTE DE TRÁNSITO;5790;3;1;1;5;0;0;0
01/17/2018 ;CUNDINAMARCA;LA MESA;INUNDACIÓN;25386;0;0;0;20;4;0;4
01/17/2018 ;LA GUAJIRA;HATONUEVO;INCENDIO FORESTAL;44378;0;0;0;0;0;0;0
01/17/2018 ;SANTANDER;BOLIVAR;COLAPSO;68101;0;0;0;15;3;0;3
01/17/2018 ;SUCRE;GUARANDA;INUNDACIÓN;70265;0;0;0;0;0;0;0
01/18/2018 ;BOGOTA, D.C.;BOGOTA, D.C.;EXPLOSION;11001;0;0;0;5;1;0;1
01/18/2018 ;BOLIVAR;CARTAGENA;COLAPSO;13001;0;0;0;0;0;0;0
01/18/2018 ;BOLIVAR;CARTAGENA;FALLA ESTRUCTURAL;13001;0;0;0;0;0;0;0
01/18/2018 ;CASANARE;NUNCHIA;INCENDIO FORESTAL;85225;0;0;0;0;0;0;0
01/18/2018 ;CHOCO;UNGUIA;CRECIENTE SÚBITA;27800;0;0;0;0;0;0;0
01/18/2018 ;CUNDINAMARCA;LA MESA;DESLIZAMIENTO;25386;0;0;0;18;1;0;1
01/18/2018 ;HUILA;PITALITO;VENDAVAL;41551;0;0;0;75;15;0;15
01/18/2018 ;LA GUAJIRA;DIBULLA;INCENDIO FORESTAL;44090;0;0;0;0;0;0;0
01/18/2018 ;RISARALDA;SANTA ROSA DE CABAL;INCENDIO ESTRUCTURAL;66682;0;4;0;25;6;2;1
01/18/2018 ;SANTANDER;FLORIAN;DESLIZAMIENTO;68271;0;0;0;0;0;0;0
01/18/2018 ;TOLIMA;VILLARRICA;DESLIZAMIENTO;73873;0;0;0;0;0;0;0
01/19/2018 ;HUILA;YAGUARA;INUNDACIÓN;41885;0;0;0;0;0;0;0
01/20/2018 ;ANTIOQUIA;MEDELLIN;INCENDIO ESTRUCTURAL;5001;0;0;0;25;5;5;0
01/20/2018 ;CALDAS;MANIZALES;COLAPSO;17001;0;0;0;0;0;0;0
01/20/2018 ;CASANARE;AGUAZUL;INCENDIO FORESTAL;85010;0;0;0;0;0;0;0
01/20/2018 ;CUNDINAMARCA;TOCANCIPA;INCENDIO ESTRUCTURAL;25817;0;0;0;2;1;1;0
01/20/2018 ;NARIÑO;MALLAMA;DESLIZAMIENTO;52435;13;0;0;13;0;0;0
01/20/2018 ;RISARALDA;LA CELIA;COLAPSO;66383;0;0;0;11;3;1;2
01/20/2018 ;SANTANDER;SABANA DE TORRES;INCENDIO FORESTAL;68655;0;0;0;0;0;0;0
01/20/2018 ;TOLIMA;LIBANO;ACCIDENTE MINERO;73411;1;2;0;3;0;0;0
01/21/2018 ;BOYACA;CHITA;INCENDIO FORESTAL;15183;0;0;0;0;0;0;0
01/21/2018 ;BOYACA;MONIQUIRA;INCENDIO FORESTAL;15469;0;0;0;0;0;0;0
01/21/2018 ;CASANARE;YOPAL;INCENDIO FORESTAL;85001;0;0;0;0;0;0;0
01/21/2018 ;CUNDINAMARCA;LA VEGA;INCENDIO FORESTAL;25402;0;0;0;0;0;0;0
01/21/2018 ;META;RESTREPO;INCENDIO FORESTAL;50606;0;0;0;0;0;0;0
01/21/2018 ;NARIÑO;EL TAMBO;INCENDIO FORESTAL;52260;0;0;0;0;0;0;0
01/21/2018 ;SANTANDER;LEBRIJA;INCENDIO FORESTAL;68406;0;0;0;0;0;0;0
01/22/2018 ;ANTIOQUIA;DON MATIAS;ACCIDENTE DE TRÁNSITO;5237;4;17;0;21;0;0;0
01/22/2018 ;CUNDINAMARCA;AGUA DE DIOS;INCENDIO FORESTAL;25001;0;0;0;0;0;0;0
01/22/2018 ;META;ACACIAS;INCENDIO FORESTAL;50006;0;0;0;0;0;0;0
01/22/2018 ;SANTANDER;LEBRIJA;INCENDIO FORESTAL;68406;0;0;0;0;0;0;0
01/23/2018 ;ANTIOQUIA;BARBOSA;INCENDIO ESTRUCTURAL;5079;0;0;0;10;2;2;0
01/23/2018 ;BOLIVAR;SIMITI;INCENDIO FORESTAL;13744;0;0;0;0;0;0;0
01/23/2018 ;BOYACA;ALMEIDA;INCENDIO FORESTAL;15022;0;0;0;0;0;0;0
01/23/2018 ;BOYACA;CHIVATA;INCENDIO FORESTAL;15187;0;0;0;0;0;0;0
01/23/2018 ;BOYACA;SORACA;INCENDIO FORESTAL;15764;0;0;0;0;0;0;0
01/23/2018 ;BOYACA;TIBASOSA;INCENDIO FORESTAL;15806;0;0;0;0;0;0;0
01/23/2018 ;BOYACA;TUNJA;INCENDIO FORESTAL;15001;0;0;0;0;0;0;0
01/23/2018 ;CASANARE;AGUAZUL;INCENDIO FORESTAL;85010;0;0;0;0;0;0;0
01/23/2018 ;CASANARE;AGUAZUL;INCENDIO FORESTAL;85010;0;0;0;0;0;0;0
01/23/2018 ;CASANARE;PORE;INCENDIO FORESTAL;85263;0;0;0;0;0;0;0
01/23/2018 ;CESAR;AGUACHICA;INCENDIO FORESTAL;20011;0;0;0;0;0;0;0
01/23/2018 ;CUNDINAMARCA;ANAPOIMA;INCENDIO FORESTAL;25035;0;0;0;0;0;0;0
01/23/2018 ;CUNDINAMARCA;GRANADA;ACCIDENTE;25312;0;0;0;0;0;0;0
01/23/2018 ;CUNDINAMARCA;MEDINA;INCENDIO FORESTAL;25438;0;0;0;0;0;0;0
01/23/2018 ;MAGDALENA;SANTA MARTA;INCENDIO FORESTAL;47001;0;0;0;0;0;0;0
01/23/2018 ;META;PUERTO GAITAN;INCENDIO FORESTAL;50568;0;0;0;0;0;0;0
01/23/2018 ;SANTANDER;ONZAGA;INCENDIO FORESTAL;68502;0;0;0;0;0;0;0
01/23/2018 ;SANTANDER;PUERTO WILCHES;INCENDIO FORESTAL;68575;0;0;0;0;0;0;0
01/23/2018 ;VICHADA;CUMARIBO;INCENDIO FORESTAL;99773;0;0;0;0;0;0;0
01/24/2018 ;ANTIOQUIA;AMALFI;INCENDIO FORESTAL;5031;0;0;0;0;0;0;0
01/24/2018 ;BOYACA;CUITIVA;INCENDIO FORESTAL;15226;0;0;0;0;0;0;0
01/24/2018 ;BOYACA;DUITAMA;INCENDIO FORESTAL;15238;0;0;0;0;0;0;0
01/24/2018 ;BOYACA;TOPAGA;INCENDIO FORESTAL;15820;0;0;0;0;0;0;0
01/24/2018 ;BOYACA;VENTAQUEMADA;OTROS;15861;0;0;0;36;0;0;0
01/24/2018 ;CUNDINAMARCA;COTA;INCENDIO FORESTAL;25214;0;0;0;0;0;0;0
01/24/2018 ;CUNDINAMARCA;MEDINA;INCENDIO FORESTAL;25438;0;0;0;0;0;0;0
01/24/2018 ;META;ACACIAS;INCENDIO FORESTAL;50006;0;0;0;0;0;0;0
01/24/2018 ;META;VILLAVICENCIO;INCENDIO FORESTAL;50001;0;0;0;0;0;0;0
01/24/2018 ;RISARALDA;MARSELLA;INCENDIO ESTRUCTURAL;66440;0;0;0;5;2;2;0
01/24/2018 ;SANTANDER;VELEZ;INCENDIO FORESTAL;68861;0;0;0;0;0;0;0
01/24/2018 ;SANTANDER;VILLANUEVA;OTROS;68872;1;0;0;1;0;0;0
01/25/2018 ;ATLANTICO;MALAMBO;INCENDIO FORESTAL;8433;0;0;0;0;0;0;0
01/25/2018 ;BOYACA;BELEN;INCENDIO FORESTAL;15087;0;0;0;0;0;0;0
01/25/2018 ;BOYACA;SUTATENZA;INCENDIO FORESTAL;15778;0;0;0;0;0;0;0
01/25/2018 ;CASANARE;MANI;INCENDIO FORESTAL;85139;0;0;0;0;0;0;0
01/25/2018 ;CUNDINAMARCA;SOACHA;INCENDIO ESTRUCTURAL;25754;0;0;0;13;2;0;1
01/25/2018 ;LA GUAJIRA;BARRANCAS;ACCIDENTE;44078;1;0;0;1;0;0;0
01/25/2018 ;MAGDALENA;ARACATACA;INCENDIO FORESTAL;47053;0;0;0;0;0;0;0
01/25/2018 ;MAGDALENA;SITIONUEVO;INCENDIO FORESTAL;47745;0;0;0;0;0;0;0
01/25/2018 ;NARIÑO;SAN LORENZO;INCENDIO FORESTAL;52687;0;0;0;0;0;0;0
01/26/2018 ;CUNDINAMARCA;FOMEQUE;INCENDIO FORESTAL;25279;0;0;0;0;0;0;0
01/26/2018 ;CUNDINAMARCA;GACHETA;INCENDIO FORESTAL;25297;0;0;0;0;0;0;0
01/26/2018 ;HUILA;GIGANTE;OTROS;41306;3;0;0;3;0;0;0
01/26/2018 ;MAGDALENA;SANTA MARTA;INCENDIO FORESTAL;47001;0;0;0;0;0;0;0
01/26/2018 ;META;PUERTO LOPEZ;INCENDIO FORESTAL;50573;0;0;0;0;0;0;0
01/26/2018 ;SANTANDER;OCAMONTE;INCENDIO ESTRUCTURAL;68498;0;0;0;0;0;0;0
01/26/2018 ;SANTANDER;SABANA DE TORRES;INCENDIO FORESTAL;68655;0;0;0;0;0;0;0
01/26/2018 ;SANTANDER;SABANA DE TORRES;INCENDIO FORESTAL;68655;0;0;0;0;0;0;0
01/26/2018 ;TOLIMA;ARMERO;INCENDIO FORESTAL;73055;0;0;0;0;0;0;0
01/27/2018 ;ANTIOQUIA;LA ESTRELLA;ACCIDENTE DE TRÁNSITO;5380;1;1;0;10;2;1;1
01/27/2018 ;ATLANTICO;BARRANQUILLA;EXPLOSION;8001;5;48;0;53;0;0;0
01/27/2018 ;BOYACA;NUEVO COLON;INCENDIO FORESTAL;15494;0;0;0;0;0;0;0
01/27/2018 ;BOYACA;PUERTO BOYACA;INCENDIO FORESTAL;15572;0;0;0;0;0;0;0
01/27/2018 ;BOYACA;TUNJA;EXPLOSION;15001;0;3;0;195;39;0;39
01/27/2018 ;CESAR;EL PASO;INCENDIO FORESTAL;20250;0;0;0;0;0;0;0
01/27/2018 ;LA GUAJIRA;FONSECA;INCENDIO FORESTAL;44279;0;0;0;0;0;0;0
01/27/2018 ;SANTANDER;COROMORO;INCENDIO FORESTAL;68217;0;0;0;0;0;0;0
01/27/2018 ;SANTANDER;GALAN;INCENDIO FORESTAL;68296;0;0;0;0;0;0;0
01/27/2018 ;SANTANDER;MOGOTES;INCENDIO FORESTAL;68464;0;0;0;0;0;0;0
01/27/2018 ;VAUPES;MITU;INCENDIO ESTRUCTURAL;97001;0;0;0;5;1;0;1
01/28/2018 ;BOYACA;CHITA;INCENDIO FORESTAL;15183;0;0;0;0;0;0;0
01/28/2018 ;BOYACA;GUATEQUE;INCENDIO FORESTAL;15322;0;0;0;0;0;0;0
01/28/2018 ;CASANARE;OROCUE;INCENDIO FORESTAL;85230;0;0;0;0;0;0;0
01/28/2018 ;CHOCO;RIOSUCIO;INCENDIO ESTRUCTURAL;27615;0;0;0;25;5;1;3
01/28/2018 ;CUNDINAMARCA;BOJACA;INCENDIO FORESTAL;25099;0;0;0;0;0;0;0
01/28/2018 ;CUNDINAMARCA;VILLETA;INCENDIO FORESTAL;25875;0;0;0;0;0;0;0
01/28/2018 ;GUAVIARE;SAN JOSE DEL GUAVIARE;INCENDIO FORESTAL;95001;0;0;0;0;0;0;0
01/28/2018 ;META;PUERTO GAITAN;INCENDIO FORESTAL;50568;0;0;0;0;0;0;0
01/29/2018 ;ATLANTICO;MALAMBO;INCENDIO FORESTAL;8433;0;0;0;0;0;0;0
01/29/2018 ;HUILA;YAGUARA;INCENDIO FORESTAL;41885;0;0;0;0;0;0;0
01/30/2018 ;BOGOTA, D.C.;BOGOTA, D.C.;INCENDIO ESTRUCTURAL;11001;0;3;0;3;1;0;1
01/30/2018 ;BOGOTA, D.C.;BOGOTA, D.C.;INCENDIO FORESTAL;11001;0;0;0;0;0;0;0
01/30/2018 ;BOYACA;SOGAMOSO;INCENDIO FORESTAL;15759;0;0;0;0;0;0;0
01/30/2018 ;CASANARE;NUNCHIA;INCENDIO FORESTAL;85225;0;0;0;0;0;0;0
01/30/2018 ;CASANARE;OROCUE;INCENDIO FORESTAL;85230;0;0;0;0;0;0;0
01/30/2018 ;CUNDINAMARCA;UBALA;INCENDIO FORESTAL;25839;0;0;0;0;0;0;0
01/30/2018 ;CUNDINAMARCA;ZIPAQUIRA;DESLIZAMIENTO;25899;1;1;0;2;0;0;0
01/30/2018 ;LA GUAJIRA;BARRANCAS;INCENDIO FORESTAL;44078;0;0;0;0;0;0;0
01/30/2018 ;META;LA MACARENA;INCENDIO FORESTAL;50350;0;0;0;0;0;0;0
01/30/2018 ;META;PUERTO GAITAN;INCENDIO FORESTAL;50568;0;0;0;0;0;0;0
01/30/2018 ;SANTANDER;VALLE DE SAN JOSE;INCENDIO FORESTAL;68855;0;0;0;0;0;0;0
01/30/2018 ;VICHADA;CUMARIBO;INCENDIO FORESTAL;99773;0;0;0;0;0;0;0
01/30/2018 ;VICHADA;PUERTO CARREÑO;INCENDIO FORESTAL;99001;0;0;0;0;0;0;0
01/31/2018 ;BOLIVAR;SANTA ROSA DEL SUR;INCENDIO FORESTAL;13688;0;0;0;0;0;0;0
01/31/2018 ;BOYACA;MONIQUIRA;INCENDIO FORESTAL;15469;0;0;0;0;0;0;0
01/31/2018 ;BOYACA;TUNJA;INCENDIO FORESTAL;15001;0;0;0;0;0;0;0
01/31/2018 ;CASANARE;OROCUE;INCENDIO FORESTAL;85230;0;0;0;0;0;0;0
01/31/2018 ;CASANARE;PAZ DE ARIPORO;INCENDIO FORESTAL;85250;0;0;0;0;0;0;0
01/31/2018 ;CASANARE;PORE;INCENDIO FORESTAL;85263;0;0;0;0;0;0;0
01/31/2018 ;CUNDINAMARCA;CAQUEZA;INCENDIO FORESTAL;25151;0;0;0;0;0;0;0
01/31/2018 ;CUNDINAMARCA;COGUA;INCENDIO FORESTAL;25200;0;0;0;0;0;0;0
01/31/2018 ;HUILA;AGRADO;INCENDIO FORESTAL;41013;0;0;0;0;0;0;0
01/31/2018 ;HUILA;ISNOS;INCENDIO FORESTAL;41359;0;0;0;0;0;0;0
01/31/2018 ;MAGDALENA;EL RETEN;INCENDIO FORESTAL;47268;0;0;0;0;0;0;0
01/31/2018 ;SANTANDER;GUAVATA;SEQUIA;68324;0;0;0;0;0;0;0
01/31/2018 ;SANTANDER;LEBRIJA;INCENDIO FORESTAL;68406;0;0;0;0;0;0;0
01/31/2018 ;SANTANDER;RIONEGRO;INCENDIO FORESTAL;68615;0;0;0;0;0;0;0
2/01/2018;ANTIOQUIA;AMALFI;INCENDIO FORESTAL;5031;0;0;0;0;0;0;0
2/01/2018;BOLIVAR;EL CARMEN DE BOLIVAR;INCENDIO FORESTAL;13244;0;0;0;0;0;0;0
2/01/2018;CASANARE;PAZ DE ARIPORO;INCENDIO FORESTAL;85250;0;0;0;0;0;0;0
2/01/2018;CASANARE;YOPAL;INCENDIO FORESTAL;85001;0;0;0;0;0;0;0
2/01/2018;CUNDINAMARCA;MOSQUERA;INCENDIO ESTRUCTURAL;25473;0;0;0;6;0;0;0
2/01/2018;GUAVIARE;SAN JOSE DEL GUAVIARE;INCENDIO FORESTAL;95001;0;0;0;0;0;0;0
2/01/2018;NARIÑO;CONSACA;INCENDIO FORESTAL;52207;0;0;0;0;0;0;0
2/01/2018;SANTANDER;ARATOCA;INCENDIO FORESTAL;68051;0;0;0;0;0;0;0
2/01/2018;SANTANDER;CIMITARRA;INCENDIO FORESTAL;68190;0;0;0;0;0;0;0
2/01/2018;SANTANDER;GUEPSA;INCENDIO FORESTAL;68327;0;0;0;0;0;0;0
2/01/2018;SANTANDER;SABANA DE TORRES;INCENDIO FORESTAL;68655;0;0;0;0;0;0;0
2/02/2018;CUNDINAMARCA;GUAYABETAL;INCENDIO FORESTAL;25335;0;0;0;0;0;0;0
2/02/2018;CUNDINAMARCA;RICAURTE;INCENDIO FORESTAL;25612;0;0;0;0;0;0;0
2/02/2018;META;PUERTO GAITAN;INCENDIO FORESTAL;50568;0;0;0;0;0;0;0
2/02/2018;META;PUERTO GAITAN;INCENDIO FORESTAL;50568;0;0;0;0;0;0;0
2/02/2018;RISARALDA;LA CELIA;VENDAVAL;66383;0;0;0;20;4;0;4
2/02/2018;RISARALDA;PEREIRA;EXPLOSION;66001;0;1;0;1;0;0;0
